locus_id	gene_name	tube_1	tube_2	tube_3	tube_4	tube_5	tube_6	tube_7	tube_8	flask_1	flask_2	flask_3	flask_4	flask_5	flask_6	flask_7	flask_8
ECDH10B_2649	hyfC	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	7.0	0.0	2.0
ECDH10B_2650	hyfD	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	3.0	0.0	0.0
ECDH10B_2651	hyfE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_2652	hyfF	22.0	0.0	0.0	40.0	22.0	17.0	0.0	0.0	28.0	138.0	26.0	40.0	79.0	160.0	55.0	84.0
ECDH10B_2653	hyfG	15.0	72.0	0.0	25.0	12.0	7.0	0.0	0.0	24.0	21.0	23.0	8.0	7.0	208.0	41.0	39.0
ECDH10B_2654	hyfH	0.0	0.0	0.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	8.0
ECDH10B_2655	hyfI	16.0	0.0	0.0	20.0	0.0	10.0	0.0	0.0	0.0	29.0	0.0	8.0	0.0	119.0	0.0	28.0
ECDH10B_2656	hyfJ	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	10.0	34.0	0.0	18.0
ECDH10B_2657	hyfR	0.0	21.0	0.0	31.0	33.0	0.0	0.0	0.0	20.0	60.0	6.0	14.0	0.0	92.0	18.0	38.0
ECDH10B_0464	hyi	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	23.0	0.0	36.0	0.0	21.0
ECDH10B_2894	hypA	47.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	21.0	15.0	0.0	7.0	8.0	0.0	0.0
ECDH10B_2895	hypB	315.0	422.0	15.0	13.0	5.0	47.0	0.0	0.0	341.0	680.0	8.0	2.0	16.0	142.0	0.0	50.0
ECDH10B_2896	hypC	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_2897	hypD	782.0	779.0	10.0	60.0	12.0	337.0	0.0	0.0	432.0	1706.0	8.0	47.0	45.0	245.0	47.0	131.0
ECDH10B_2898	hypE	652.0	655.0	10.0	119.0	0.0	137.0	0.0	0.0	590.0	1238.0	70.0	69.0	15.0	289.0	22.0	106.0
ECDH10B_2880	hypF	152.0	222.0	32.0	121.0	38.0	119.0	0.0	0.0	234.0	443.0	96.0	52.0	46.0	486.0	63.0	122.0
ECDH10B_3048	hyuA	0.0	0.0	0.0	25.0	0.0	0.0	17.0	0.0	15.0	40.0	0.0	14.0	9.0	26.0	0.0	11.0
ECDH10B_0897	iaaA	100.0	101.0	60.0	440.0	130.0	108.0	19.0	8.0	101.0	233.0	141.0	117.0	84.0	931.0	78.0	412.0
ECDH10B_2921	iap	18.0	99.0	0.0	299.0	1.0	147.0	0.0	0.0	63.0	492.0	62.0	48.0	14.0	265.0	10.0	79.0
ECDH10B_3873	ibpA	1573.0	1674.0	125.0	600.0	586.0	412.0	75.0	103.0	226.0	1249.0	116.0	241.0	145.0	1209.0	241.0	656.0
ECDH10B_3872	ibpB	1107.0	1121.0	34.0	359.0	418.0	410.0	107.0	116.0	123.0	447.0	37.0	259.0	171.0	1261.0	398.0	787.0
ECDH10B_1208	icd	2684.0	3990.0	5461.0	21678.0	1531.0	4480.0	128.0	85.0	3577.0	16293.0	6769.0	11975.0	4524.0	39472.0	3736.0	8635.0
ECDH10B_4207	iclR	532.0	723.0	663.0	3049.0	237.0	1231.0	64.0	23.0	2166.0	6848.0	692.0	1511.0	336.0	4129.0	704.0	1512.0
ECDH10B_3063	idi	14.0	47.0	68.0	213.0	7.0	62.0	0.0	0.0	3.0	235.0	80.0	125.0	49.0	441.0	49.0	189.0
ECDH10B_4460	idnD	0.0	0.0	33.0	35.0	0.0	0.0	0.0	0.0	12.0	28.0	0.0	0.0	0.0	83.0	5.0	39.0
ECDH10B_4461	idnK	7.0	0.0	0.0	46.0	0.0	15.0	0.0	0.0	0.0	20.0	0.0	6.0	12.0	74.0	0.0	0.0
ECDH10B_4459	idnO	4.0	0.0	0.0	39.0	3.0	0.0	0.0	0.0	11.0	0.0	0.0	23.0	7.0	101.0	10.0	77.0
ECDH10B_4457	idnR	18.0	56.0	30.0	73.0	6.0	59.0	0.0	0.0	53.0	217.0	33.0	57.0	27.0	191.0	37.0	71.0
ECDH10B_4458	idnT	48.0	40.0	39.0	92.0	8.0	20.0	0.0	0.0	86.0	158.0	61.0	35.0	20.0	157.0	71.0	33.0
ECDH10B_1848	ihfA	122.0	193.0	141.0	343.0	216.0	171.0	0.0	0.0	214.0	536.0	188.0	428.0	243.0	1187.0	247.0	453.0
ECDH10B_0982	ihfB	436.0	893.0	414.0	1517.0	588.0	478.0	40.0	28.0	213.0	2104.0	290.0	950.0	585.0	7024.0	1004.0	2907.0
ECDH10B_0027	ileS	2047.0	3063.0	2218.0	9260.0	1739.0	3219.0	105.0	102.0	4840.0	16679.0	3227.0	4384.0	3202.0	28139.0	2856.0	8078.0
ECDH10B_4041	ileT	0.0	0.0	0.0	53.0	0.0	11.0	0.0	0.0	7.0	98.0	0.0	0.0	0.0	17.0	0.0	13.0
ECDH10B_3452	ileU	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	84.0	0.0	0.0	11.0	9.0	0.0	0.0
ECDH10B_0183	ileV	2.0	0.0	38.0	100.0	26.0	27.0	0.0	0.0	47.0	203.0	17.0	84.0	8.0	70.0	0.0	23.0
ECDH10B_3244	ileX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_2820	ileY	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_3961	ilvA	222.0	410.0	114.0	782.0	62.0	121.0	0.0	0.0	458.0	1229.0	150.0	509.0	36.0	820.0	57.0	305.0
ECDH10B_3854	ilvB	305.0	682.0	669.0	3006.0	176.0	319.0	15.0	9.0	491.0	1452.0	681.0	845.0	613.0	4286.0	674.0	2147.0
ECDH10B_3963	ilvC	5830.0	19813.0	3286.0	16879.0	557.0	2789.0	38.0	71.0	7309.0	15227.0	4020.0	9802.0	556.0	3556.0	394.0	802.0
ECDH10B_3959	ilvE	432.0	599.0	92.0	537.0	58.0	293.0	9.0	0.0	450.0	1516.0	234.0	179.0	61.0	431.0	62.0	167.0
ECDH10B_3954	ilvL	66.0	76.0	1.0	56.0	1.0	1.0	0.0	0.0	4.0	47.0	3.0	10.0	0.0	46.0	21.0	7.0
ECDH10B_3958	ilvM	69.0	98.0	78.0	115.0	1.0	96.0	32.0	0.0	66.0	321.0	54.0	79.0	9.0	132.0	25.0	129.0
ECDH10B_3853	ilvN	83.0	93.0	48.0	415.0	30.0	22.0	0.0	0.0	37.0	201.0	31.0	105.0	60.0	893.0	93.0	452.0
ECDH10B_3962	ilvY	114.0	79.0	48.0	385.0	100.0	148.0	0.0	0.0	330.0	482.0	120.0	180.0	128.0	917.0	115.0	328.0
ECDH10B_0055	imp	1562.0	2301.0	1999.0	8633.0	805.0	2070.0	179.0	83.0	4011.0	13747.0	2670.0	2660.0	1305.0	13455.0	1339.0	4003.0
ECDH10B_2396	inaA	79.0	70.0	16.0	346.0	76.0	32.0	0.0	0.0	149.0	392.0	125.0	100.0	25.0	252.0	42.0	111.0
ECDH10B_0954	infA	647.0	1007.0	812.0	4289.0	803.0	1641.0	14.0	59.0	1822.0	5562.0	1640.0	3577.0	1032.0	6967.0	1554.0	2627.0
ECDH10B_3342	infB	4833.0	7113.0	8350.0	38581.0	4562.0	13440.0	446.0	400.0	21692.0	57317.0	9131.0	21712.0	6932.0	59590.0	7540.0	16909.0
ECDH10B_0023	insA-1	50.0	60.0	81.0	304.0	33.0	169.0	0.0	0.0	189.0	558.0	90.0	77.0	48.0	343.0	31.0	119.0
ECDH10B_0251	insA-2	18.0	0.0	15.0	0.0	29.0	10.0	0.0	0.0	13.0	39.0	0.0	7.0	0.0	66.0	0.0	12.0
ECDH10B_0263	insA-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
ECDH10B_1058	insA-4	0.0	24.0	0.0	0.0	14.0	2.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	3.0
ECDH10B_3618	insA-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_4492	insA-7	143.0	166.0	129.0	291.0	66.0	151.0	0.0	0.0	248.0	900.0	134.0	157.0	95.0	705.0	115.0	271.0
ECDH10B_0022	insB-1	0.0	0.0	13.0	0.0	17.0	0.0	0.0	0.0	28.0	34.0	19.0	24.0	33.0	73.0	0.0	24.0
ECDH10B_0250	insB-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ECDH10B_0262	insB-3	0.0	39.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	12.0	13.0	66.0	0.0	17.0
ECDH10B_1059	insB-4	10.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	7.0	9.0	14.0	8.0	0.0	53.0	12.0	11.0
ECDH10B_3619	insB-6	7.0	13.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	9.0	1.0	0.0	15.0
ECDH10B_0316	insC-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_1529	insC-2	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	26.0	0.0	3.0
ECDH10B_2142	insC-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
ECDH10B_3035	insC-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_3218	insC-5	0.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	15.0	0.0
ECDH10B_4465	insC-6	8.0	53.0	27.0	59.0	65.0	0.0	0.0	0.0	36.0	178.0	59.0	39.0	0.0	145.0	64.0	32.0
ECDH10B_0317	insD-1	11.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	11.0	45.0	0.0	0.0	0.0	31.0	0.0	21.0
ECDH10B_1528	insD-2	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	42.0	8.0	21.0	3.0	17.0	0.0	0.0
ECDH10B_2141	insD-3	0.0	11.0	22.0	7.0	0.0	18.0	0.0	0.0	0.0	68.0	0.0	6.0	0.0	9.0	0.0	0.0
ECDH10B_3034	insD-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_3219	insD-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_4466	insD-6	12.0	0.0	0.0	24.0	0.0	17.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	15.0	0.0
ECDH10B_1710	insD-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	29.0	0.0	0.0	0.0	25.0	0.0	0.0
ECDH10B_0287	insE-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0330	insE-2	0.0	19.0	4.0	47.0	26.0	0.0	0.0	0.0	64.0	50.0	0.0	52.0	3.0	119.0	22.0	79.0
ECDH10B_0496	insE-3	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_1101	insE-4	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_2242	insE-5	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
ECDH10B_0288	insF-1	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	45.0	0.0	11.0	0.0	1.0	0.0	0.0
ECDH10B_0329	insF-2	76.0	69.0	42.0	82.0	4.0	36.0	0.0	0.0	64.0	98.0	0.0	55.0	0.0	121.0	5.0	49.0
ECDH10B_0497	insF-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ECDH10B_1100	insF-4	26.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_2243	insF-5	0.0	0.0	0.0	6.0	7.0	20.0	4.0	0.0	0.0	10.0	0.0	0.0	0.0	50.0	0.0	0.0
ECDH10B_4473	insG	43.0	116.0	40.0	261.0	87.0	87.0	0.0	0.0	112.0	319.0	99.0	72.0	18.0	742.0	80.0	245.0
ECDH10B_3394	insH-10	21.0	113.0	0.0	54.0	52.0	7.0	0.0	0.0	51.0	118.0	17.0	33.0	0.0	117.0	0.0	79.0
ECDH10B_3681	insH-11	0.0	5.0	21.0	31.0	0.0	16.0	0.0	0.0	20.0	115.0	16.0	7.0	10.0	151.0	0.0	33.0
ECDH10B_0245	insH-1	23.0	10.0	0.0	30.0	0.0	26.0	0.0	0.0	63.0	13.0	12.0	18.0	27.0	129.0	22.0	131.0
ECDH10B_0510	insH-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0617	insH-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_1451	insH-4	4.0	20.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	87.0	15.0	0.0	0.0	143.0	7.0	104.0
ECDH10B_1492	insH-5	12.0	32.0	28.0	176.0	32.0	51.0	0.0	0.0	34.0	116.0	48.0	96.0	33.0	478.0	41.0	132.0
ECDH10B_2138	insH-6	90.0	63.0	39.0	78.0	29.0	50.0	0.0	0.0	176.0	285.0	33.0	11.0	38.0	404.0	48.0	134.0
ECDH10B_2180	insH-7	141.0	116.0	159.0	928.0	94.0	294.0	0.0	0.0	382.0	1198.0	147.0	440.0	207.0	1414.0	115.0	440.0
ECDH10B_2349	insH-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	24.0
ECDH10B_3159	insH-9	6.0	30.0	21.0	116.0	27.0	0.0	0.0	11.0	59.0	153.0	0.0	35.0	7.0	155.0	7.0	65.0
ECDH10B_0241	insI-1	15.0	0.0	0.0	74.0	8.0	12.0	2.0	0.0	30.0	191.0	12.0	71.0	6.0	203.0	14.0	70.0
ECDH10B_1530	insI-2	23.0	2.0	52.0	34.0	17.0	28.0	5.0	0.0	19.0	26.0	11.0	14.0	12.0	133.0	0.0	30.0
ECDH10B_4479	insI-3	30.0	58.0	1.0	151.0	0.0	52.0	0.0	0.0	55.0	442.0	40.0	84.0	12.0	535.0	24.0	177.0
ECDH10B_3737	insJ	15.0	37.0	55.0	177.0	8.0	48.0	0.0	0.0	131.0	435.0	14.0	79.0	18.0	225.0	14.0	73.0
ECDH10B_3738	insK	4.0	9.0	11.0	0.0	12.0	17.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	11.0	15.0	11.0
ECDH10B_0016	insL-1	24.0	109.0	15.0	78.0	32.0	43.0	0.0	0.0	138.0	184.0	41.0	58.0	27.0	280.0	58.0	81.0
ECDH10B_0541	insL-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0649	insL-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_2558	insL-3	18.0	28.0	5.0	38.0	23.0	0.0	0.0	0.0	0.0	57.0	10.0	25.0	0.0	159.0	4.0	21.0
ECDH10B_4480	insM	2.0	0.0	0.0	25.0	16.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	36.0	14.0	11.0	21.0
ECDH10B_0240	insN-1	13.0	12.0	12.0	0.0	0.0	0.0	0.0	0.0	14.0	39.0	13.0	16.0	3.0	148.0	0.0	74.0
ECDH10B_4478	insN-2	7.0	11.0	24.0	45.0	0.0	29.0	0.0	0.0	71.0	146.0	0.0	88.0	12.0	130.0	25.0	83.0
ECDH10B_0243	insO-1	68.0	44.0	28.0	149.0	12.0	39.0	0.0	0.0	39.0	204.0	44.0	60.0	70.0	510.0	72.0	104.0
ECDH10B_4481	insO-2	2.0	24.0	0.0	21.0	0.0	0.0	0.0	0.0	45.0	64.0	0.0	13.0	11.0	86.0	12.0	0.0
ECDH10B_1300	insZ	32.0	236.0	106.0	405.0	56.0	76.0	13.0	17.0	184.0	793.0	55.0	72.0	89.0	752.0	79.0	284.0
ECDH10B_4464	intB	246.0	361.0	187.0	1093.0	181.0	364.0	37.0	4.0	425.0	1875.0	299.0	376.0	177.0	1649.0	267.0	599.0
ECDH10B_0493	intD	136.0	432.0	217.0	1054.0	258.0	334.0	14.0	6.0	415.0	1322.0	235.0	842.0	280.0	2810.0	471.0	1201.0
ECDH10B_0269	intF	195.0	102.0	111.0	415.0	59.0	161.0	12.0	15.0	104.0	695.0	64.0	131.0	63.0	1183.0	274.0	475.0
ECDH10B_2078	intG	0.0	0.0	11.0	34.0	0.0	12.0	0.0	0.0	8.0	30.0	0.0	0.0	0.0	42.0	11.0	24.0
ECDH10B_1466	intR	1.0	5.0	25.0	149.0	52.0	25.0	5.0	0.0	35.0	41.0	8.0	28.0	37.0	298.0	31.0	35.0
ECDH10B_2512	intS	40.0	52.0	61.0	276.0	55.0	146.0	0.0	0.0	160.0	719.0	43.0	59.0	86.0	280.0	56.0	48.0
ECDH10B_2607	intZ	152.0	165.0	231.0	772.0	121.0	175.0	11.0	0.0	370.0	1078.0	280.0	377.0	277.0	2726.0	290.0	1040.0
ECDH10B_1313	int	11.0	83.0	52.0	173.0	112.0	50.0	9.0	16.0	36.0	321.0	130.0	81.0	187.0	1370.0	150.0	419.0
ECDH10B_1261	ipk	302.0	225.0	224.0	931.0	155.0	260.0	30.0	44.0	682.0	2117.0	324.0	428.0	258.0	2767.0	270.0	968.0
ECDH10B_0339	iraP	40.0	64.0	9.0	47.0	0.0	17.0	0.0	0.0	16.0	137.0	45.0	46.0	0.0	47.0	0.0	34.0
ECDH10B_2695	iscA	115.0	258.0	601.0	1969.0	206.0	518.0	39.0	18.0	292.0	975.0	470.0	328.0	596.0	5358.0	1277.0	2714.0
ECDH10B_2698	iscR	144.0	107.0	1084.0	2859.0	660.0	595.0	89.0	39.0	551.0	1993.0	589.0	1193.0	1197.0	11728.0	2961.0	5853.0
ECDH10B_2697	iscS	427.0	691.0	1763.0	7965.0	1187.0	1445.0	134.0	288.0	802.0	3938.0	1374.0	3043.0	2941.0	24609.0	6057.0	11427.0
ECDH10B_2696	iscU	70.0	71.0	130.0	718.0	126.0	129.0	35.0	8.0	157.0	453.0	229.0	283.0	154.0	1913.0	480.0	955.0
ECDH10B_0377	ispA	295.0	503.0	219.0	917.0	100.0	358.0	9.0	0.0	540.0	1851.0	250.0	489.0	171.0	1868.0	267.0	652.0
ECDH10B_3361	ispB	649.0	754.0	225.0	1903.0	241.0	590.0	39.0	27.0	675.0	2927.0	432.0	784.0	449.0	5542.0	704.0	2118.0
ECDH10B_2915	ispD	16.0	142.0	80.0	426.0	53.0	106.0	0.0	2.0	239.0	938.0	85.0	129.0	90.0	528.0	70.0	169.0
ECDH10B_2914	ispF	35.0	91.0	81.0	193.0	3.0	77.0	0.0	0.0	100.0	488.0	55.0	99.0	35.0	385.0	40.0	86.0
ECDH10B_2681	ispG	941.0	1416.0	1002.0	3889.0	760.0	1193.0	52.0	42.0	1568.0	5371.0	765.0	1829.0	1108.0	8375.0	907.0	2599.0
ECDH10B_0030	ispH	586.0	765.0	425.0	2674.0	544.0	1215.0	21.0	49.0	1274.0	3320.0	856.0	1477.0	801.0	5759.0	759.0	1722.0
ECDH10B_0154	ispU	353.0	576.0	946.0	2822.0	346.0	895.0	2.0	0.0	2160.0	5562.0	972.0	1481.0	392.0	2755.0	449.0	870.0
ECDH10B_1460	isrA	0.0	0.0	0.0	4.0	0.0	11.0	0.0	0.0	6.0	8.0	8.0	0.0	0.0	45.0	12.0	12.0
ECDH10B_2044	isrB	0.0	0.0	0.0	13.0	0.0	3.0	0.0	0.0	3.0	16.0	0.0	5.0	0.0	9.0	0.0	7.0
ECDH10B_2145	isrC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_3855	ivbL	24.0	73.0	11.0	200.0	31.0	5.0	0.0	0.0	5.0	40.0	71.0	25.0	59.0	353.0	59.0	99.0
ECDH10B_0202	ivy	204.0	212.0	69.0	501.0	10.0	129.0	0.0	0.0	80.0	170.0	77.0	299.0	8.0	489.0	76.0	129.0
ECDH10B_1870	katE	12.0	44.0	191.0	835.0	19.0	42.0	23.0	0.0	60.0	119.0	329.0	289.0	58.0	1138.0	183.0	631.0
ECDH10B_4131	katG	2862.0	3187.0	214.0	1037.0	123.0	1492.0	25.0	16.0	4398.0	9882.0	531.0	800.0	321.0	3871.0	466.0	1191.0
ECDH10B_3310	kbaY	0.0	0.0	22.0	17.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	10.0	0.0	0.0
ECDH10B_3305	kbaZ	23.0	20.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	45.0	0.0	27.0
ECDH10B_3799	kbl	1244.0	1139.0	341.0	1553.0	391.0	714.0	17.0	41.0	2094.0	4070.0	781.0	726.0	380.0	6139.0	437.0	1728.0
ECDH10B_1312	kch	98.0	32.0	85.0	160.0	23.0	27.0	0.0	0.0	38.0	180.0	13.0	98.0	30.0	171.0	37.0	15.0
ECDH10B_1365	kch	0.0	14.0	15.0	24.0	0.0	0.0	0.0	0.0	33.0	16.0	0.0	0.0	7.0	11.0	0.0	0.0
ECDH10B_3703	kdgK	70.0	206.0	29.0	247.0	43.0	88.0	0.0	0.0	133.0	448.0	127.0	59.0	109.0	1479.0	120.0	303.0
ECDH10B_1966	kdgR	118.0	195.0	34.0	195.0	13.0	67.0	0.0	0.0	166.0	485.0	103.0	183.0	107.0	846.0	76.0	279.0
ECDH10B_4099	kdgT	25.0	8.0	0.0	164.0	0.0	16.0	11.0	0.0	40.0	151.0	9.0	42.0	17.0	132.0	25.0	56.0
ECDH10B_0764	kdpA	0.0	13.0	0.0	11.0	1.0	12.0	0.0	0.0	22.0	8.0	0.0	0.0	0.0	60.0	0.0	14.0
ECDH10B_0763	kdpB	0.0	18.0	0.0	50.0	0.0	0.0	0.0	0.0	23.0	88.0	4.0	0.0	32.0	161.0	14.0	26.0
ECDH10B_0762	kdpC	35.0	12.0	0.0	40.0	17.0	0.0	0.0	0.0	16.0	51.0	6.0	2.0	33.0	161.0	22.0	0.0
ECDH10B_0761	kdpD	44.0	35.0	33.0	108.0	73.0	90.0	0.0	13.0	100.0	266.0	129.0	76.0	64.0	823.0	178.0	245.0
ECDH10B_0760	kdpE	1.0	29.0	10.0	118.0	10.0	34.0	0.0	0.0	61.0	26.0	27.0	3.0	16.0	566.0	18.0	82.0
ECDH10B_0765	kdpF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_1268	kdsA	328.0	593.0	309.0	1925.0	185.0	512.0	7.0	26.0	680.0	2435.0	734.0	692.0	234.0	3233.0	318.0	709.0
ECDH10B_0988	kdsB	656.0	956.0	421.0	2012.0	144.0	409.0	18.0	0.0	746.0	2458.0	562.0	946.0	319.0	3828.0	528.0	1319.0
ECDH10B_3372	kdsC	302.0	284.0	334.0	692.0	147.0	377.0	0.0	9.0	650.0	1180.0	391.0	468.0	356.0	1650.0	342.0	592.0
ECDH10B_3371	kdsD	238.0	247.0	151.0	913.0	87.0	228.0	8.0	11.0	766.0	1650.0	353.0	590.0	362.0	2729.0	340.0	695.0
ECDH10B_3815	kdtA	179.0	161.0	175.0	1022.0	138.0	332.0	22.0	0.0	680.0	2825.0	199.0	405.0	115.0	1916.0	171.0	524.0
ECDH10B_3014	kduD	16.0	18.0	0.0	75.0	7.0	29.0	0.0	0.0	39.0	104.0	11.0	39.0	7.0	149.0	34.0	49.0
ECDH10B_3015	kduI	11.0	47.0	40.0	41.0	7.0	18.0	0.0	0.0	0.0	98.0	0.0	29.0	0.0	93.0	39.0	13.0
ECDH10B_0421	kefA	398.0	813.0	845.0	3375.0	484.0	799.0	29.0	58.0	1215.0	4394.0	690.0	1086.0	581.0	5156.0	754.0	1526.0
ECDH10B_3526	kefB	82.0	65.0	130.0	616.0	119.0	203.0	2.0	0.0	581.0	1171.0	248.0	341.0	107.0	919.0	193.0	313.0
ECDH10B_0048	kefC	69.0	66.0	27.0	178.0	19.0	32.0	0.0	0.0	147.0	290.0	27.0	79.0	11.0	156.0	45.0	38.0
ECDH10B_0047	kefF	16.0	20.0	5.0	8.0	0.0	0.0	0.0	0.0	11.0	37.0	0.0	20.0	0.0	9.0	0.0	9.0
ECDH10B_3527	kefG	32.0	50.0	37.0	90.0	31.0	108.0	0.0	0.0	221.0	351.0	58.0	152.0	44.0	317.0	21.0	209.0
ECDH10B_2755	kgtP	1311.0	1621.0	5338.0	18259.0	1455.0	4159.0	135.0	248.0	6116.0	19861.0	5907.0	7567.0	3620.0	25820.0	5485.0	11952.0
ECDH10B_1323	kil	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_1474	kil	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	11.0	15.0	0.0	0.0	11.0	0.0	0.0	7.0
ECDH10B_0052	ksgA	292.0	492.0	526.0	1979.0	310.0	541.0	39.0	0.0	776.0	2452.0	566.0	643.0	404.0	3587.0	343.0	1059.0
ECDH10B_1355	lacA	0.0	529.0	16.0	501.0	0.0	117.0	0.0	0.0	5.0	775.0	0.0	209.0	0.0	367.0	0.0	244.0
ECDH10B_1357	lacI	14.0	67.0	35.0	492.0	99.0	88.0	1.0	0.0	119.0	310.0	105.0	112.0	69.0	763.0	64.0	445.0
ECDH10B_1356	lacY	13.0	685.0	0.0	863.0	5.0	259.0	0.0	0.0	0.0	741.0	0.0	164.0	10.0	574.0	14.0	374.0
ECDH10B_0212	lafU	0.0	0.0	0.0	24.0	0.0	16.0	0.0	1.0	0.0	41.0	12.0	8.0	0.0	29.0	6.0	11.0
ECDH10B_4225	lamB	558.0	590.0	387.0	1665.0	177.0	100.0	10.0	0.0	334.0	1189.0	537.0	518.0	636.0	7565.0	3078.0	10608.0
ECDH10B_1469	lar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
