	logFC	logCPM	PValue	FDR
yghG_locusTag_ECDH10B_3142	1.9365939562477	1.10556338523408	0.204440506384841	1
htrG_locusTag_ECDH10B_3230	1.14430822121568	6.17799193854484	0.204632139002234	1
valT_locusTag_ECDH10B_0811	1.75474544069627	2.40586564440192	0.205372070295037	1
mak_locusTag_ECDH10B_0351	-8.80668675374786	3.55263076860555	0.206293022377536	1
srlE_locusTag_ECDH10B_2871	1.68374883930625	1.35259477379093	0.207340344123082	1
yedK_locusTag_ECDH10B_2072	1.79984908358822	1.17020657704513	0.207687533919264	1
yfgH_locusTag_ECDH10B_2671	-8.34549892660216	3.03852345384156	0.207745643289981	1
ygdI_locusTag_ECDH10B_2979	1.38704857409309	5.21356683150007	0.209265916180563	1
cirA_locusTag_ECDH10B_2312	1.24224760907773	7.35912921250467	0.209865264980392	1
rybB_locusTag_ECDH10B_0916	1.85037692950454	0.884684573373649	0.210613626720125	1
araJ_locusTag_ECDH10B_0352	-3.2088164911793	6.66826245636117	0.212635344462287	1
ccmH_locusTag_ECDH10B_2351	-4.17693289849362	4.10176199942212	0.212984612418362	1
azoR_locusTag_ECDH10B_1538	1.98365975147355	0.96854646335895	0.213012002179302	1
livG_locusTag_ECDH10B_3629	-8.69941076811414	3.44658424009963	0.213196167620048	1
agaI_locusTag_ECDH10B_3314	1.93981322877554	0.986407875981635	0.213372208905276	1
sfmH_locusTag_ECDH10B_0489	2.12586100434402	0.134531508225777	0.213470641556399	1
mutH_locusTag_ECDH10B_3001	1.54356580661895	3.32173716745432	0.213491381052006	1
ydiE_locusTag_ECDH10B_1841	1.55160254634221	1.52926495029464	0.213732460112826	1
insH-11_locusTag_ECDH10B_3681	1.65783221976073	1.36822697442999	0.215531922218579	1
narV_locusTag_ECDH10B_1596	1.81469207962738	1.04332507618185	0.215791274748101	1
yigI_locusTag_ECDH10B_4011	1.57187111708127	3.1612968394748	0.216576536429207	1
potC_locusTag_ECDH10B_1196	1.57556621509632	4.23214700000257	0.216844156934773	1
hipB_locusTag_ECDH10B_1639	1.8679457830706	0.944449559724849	0.217411720680837	1
ygjG_locusTag_ECDH10B_3248	1.37998789426085	5.56617122316585	0.217570119703565	1
ytjB_locusTag_ECDH10B_4545	-8.48090338267947	3.23989091948084	0.217848433324317	1
putP_locusTag_ECDH10B_1087	1.42324472854921	6.00026950771555	0.218729595301453	1
valX_locusTag_ECDH10B_2566	1.58081860762031	0.570126986051565	0.218879135240853	1
exbB_locusTag_ECDH10B_3182	1.03534083330701	7.13219551490374	0.22067380541149	1
ugpA_locusTag_ECDH10B_3626	1.85721518223321	1.28275139492969	0.22163721351957	1
insD-3_locusTag_ECDH10B_2141	1.71061286361542	1.3960503396941	0.22188753220082	1
atoE_locusTag_ECDH10B_2381	2.22642024571001	-0.58216654680693	0.223307162976365	1
cspD_locusTag_ECDH10B_0950	-8.4148425955762	3.17677094069349	0.223353983406684	1
flgK_locusTag_ECDH10B_1153	1.47806902727117	2.27668598539237	0.224032601175768	1
melR_locusTag_ECDH10B_4310	-8.38912124248087	3.15174872335173	0.224035998174201	1
yejE_locusTag_ECDH10B_2337	1.61204303548521	2.441760083875	0.224308625363509	1
ygbT_locusTag_ECDH10B_2923	1.63225857466996	2.19143941980762	0.224620213401161	1
yibG_locusTag_ECDH10B_3777	-8.64520958079174	3.29792863991316	0.224968146756424	1
yobG_locusTag_ECDH10B_1964	-8.15591334642668	2.92749202718701	0.225345100971274	1
groES_locusTag_ECDH10B_4335	-2.09117907091486	7.5363695923887	0.225483221710475	1
mqo_locusTag_ECDH10B_2367	1.13781921232726	7.60376871963621	0.226137548390903	1
yodC_locusTag_ECDH10B_2099	1.37258870891719	3.6590530123795	0.227992360588653	1
sbmC_locusTag_ECDH10B_2156	1.39651959356747	3.22035370335991	0.228018404661296	1
leuX_locusTag_ECDH10B_4463	1.80638610406819	0.977864241494056	0.228491843236602	1
yieK_locusTag_ECDH10B_3905	1.97704385285462	0.677920053888032	0.228555386014133	1
kch_locusTag_ECDH10B_1365	1.67324358580343	0.978145605731328	0.22875138338686	1
ygcJ_locusTag_ECDH10B_2926	1.59565146046265	1.61709074630967	0.229704977844978	1
sokC_locusTag_ECDH10B_0019	1.74505261109949	1.88507536539116	0.230787060229402	1
cpsG_locusTag_ECDH10B_2198	1.84347116763631	4.73627587322907	0.230920507863543	1
rutG_locusTag_ECDH10B_1078	1.508015820886	2.15991877163388	0.231635088713235	1
astD_locusTag_ECDH10B_1884	1.61018206796557	2.64765251130246	0.231647743823371	1
yecD_locusTag_ECDH10B_2008	-8.14711444272381	2.91955405648424	0.232003378244758	1
wza_locusTag_ECDH10B_2212	1.68774236289975	5.13144254071494	0.232208811568244	1
wcaD_locusTag_ECDH10B_2206	1.65372402928264	5.55751254933516	0.232565391654974	1
wcaA_locusTag_ECDH10B_2209	1.75734946575801	4.73523256182063	0.232687690826895	1
pphB_locusTag_ECDH10B_2902	1.57967981026306	1.22866313655417	0.232787167898305	1
ykgG_locusTag_ECDH10B_0296	-4.66749737678924	3.6570939153609	0.23284562916181	1
nanE_locusTag_ECDH10B_3400	1.52057107176747	4.1472225278436	0.233216842261589	1
rpoE_locusTag_ECDH10B_2741	0.926770542660724	7.49797316060611	0.233606963414148	1
ryeC_locusTag_ECDH10B_2224	1.54905865897821	0.24180416099037	0.233725913459202	1
puuE_locusTag_ECDH10B_1419	1.61158466298424	2.36060020548987	0.233892580544419	1
gadB_locusTag_ECDH10B_1624	-9.8272713434896	4.47351359381396	0.234229988581113	1
yafM_locusTag_ECDH10B_0210	-8.5162989492338	3.15725663281064	0.234431639824872	1
yjbF_locusTag_ECDH10B_4216	1.71510212030224	2.4707269535512	0.234622275869316	1
ybjQ_locusTag_ECDH10B_0936	-8.20490196194389	2.97733982714094	0.236075916396163	1
frvB_locusTag_ECDH10B_4089	1.68627568261729	1.75947481690589	0.236564208237868	1
gltA_locusTag_ECDH10B_0787	0.930111931486755	9.60053212895759	0.236755193820536	1
abgB_locusTag_ECDH10B_1457	1.80910968310802	0.92238526460478	0.237344408314552	1
ybaW_locusTag_ECDH10B_0399	1.525490887735	2.59792498217508	0.237651026479447	1
abgT_locusTag_ECDH10B_1456	1.57009577569814	1.90542320139147	0.237872147123841	1
ldrB_locusTag_ECDH10B_1271	1.66691498796583	0.734298351070771	0.238672688398381	1
yehX_locusTag_ECDH10B_2285	1.56205688791325	2.20097734028752	0.23870845359725	1
eamA_locusTag_ECDH10B_1664	1.3598382089574	3.80796259710665	0.239543129063968	1
asnU_locusTag_ECDH10B_2130	1.40259059166143	4.02049010578565	0.240069969400611	1
poxB_locusTag_ECDH10B_0941	1.27611909643009	4.8975040461921	0.240294280360428	1
rpoZ_locusTag_ECDH10B_3831	1.17479174268182	6.53054125782588	0.240328541447577	1
rrlB_locusTag_ECDH10B_4159	1.60920160718221	1.70435320498838	0.241404632309642	1
groEL_locusTag_ECDH10B_4336	-1.6460337640147	9.46989160152727	0.241781306274652	1
uhpC_locusTag_ECDH10B_3850	1.33174243856232	4.1940660219583	0.242386350968744	1
leuU_locusTag_ECDH10B_3348	1.44252978311702	1.69824760156634	0.24252054959081	1
ydaG_locusTag_ECDH10B_1477	1.32020835219898	2.49627211103922	0.243521914792744	1
glcF_locusTag_ECDH10B_3154	1.33923264069173	2.88118067652167	0.244058049511884	1
yqaE_locusTag_ECDH10B_2833	-8.73445832718188	3.4022070016099	0.244252888834759	1
allC_locusTag_ECDH10B_0472	1.58754346265908	0.23119658376793	0.244420195133691	1
wcaE_locusTag_ECDH10B_2205	1.52355577230201	4.01237974232295	0.244579441765841	1
ybaS_locusTag_ECDH10B_0442	1.5211254065224	1.84765086513796	0.244679877405426	1
ygaT_locusTag_ECDH10B_2826	1.52666443242839	1.97286024716853	0.244686290570665	1
fsaA_locusTag_ECDH10B_0894	-8.27670537461557	2.93965511223577	0.245047309286451	1
yhiL_locusTag_ECDH10B_3666	1.54788999675271	1.64518180036792	0.245561449019736	1
glyT_locusTag_ECDH10B_4166	1.36191878806112	2.69606308620913	0.245574933528077	1
uidC_locusTag_ECDH10B_1748	1.42346491146922	2.37862511470777	0.245867008532237	1
ybfO_locusTag_ECDH10B_0769	1.40687920119037	1.61912961140421	0.246218779695689	1
pspA_locusTag_ECDH10B_1421	-3.16382890928426	8.389973848203	0.246511855961362	1
yhaV_locusTag_ECDH10B_3303	1.40278456570813	3.4206851705355	0.247030436899992	1
yphB_locusTag_ECDH10B_2711	1.65973158275644	1.68822773359766	0.247199380210043	1
ybgH_locusTag_ECDH10B_0776	1.6656076893061	1.68462101020191	0.247250048943772	1
yjjP_locusTag_ECDH10B_4520	-8.04172084688607	2.82311319685992	0.247304579450634	1
slp_locusTag_ECDH10B_3682	-8.2733438508673	3.04488482235884	0.247457446522517	1
tsgA_locusTag_ECDH10B_3540	1.33496529608404	4.12665233601989	0.247594992839024	1
yddH_locusTag_ECDH10B_1593	1.84074851823413	0.570863153238449	0.247928081203093	1
yciG_locusTag_ECDH10B_1374	1.79064616596768	0.596423960030722	0.248275669509659	1
otsB_locusTag_ECDH10B_2038	1.39883409478555	4.18715335743438	0.248380491638456	1
yhaK_locusTag_ECDH10B_3282	1.82124071702749	0.572087355767139	0.248702857260118	1
ybhJ_locusTag_ECDH10B_0839	1.37553674170922	2.17219627773785	0.248889007091873	1
yccF_locusTag_ECDH10B_1031	1.39872390413311	3.42341132069962	0.249176531462408	1
ygfT_locusTag_ECDH10B_3061	1.27757256251313	2.67173624476885	0.249202935836755	1
ydeN_locusTag_ECDH10B_1629	1.39528448595178	2.87473009532981	0.25069822250126	1
yhjJ_locusTag_ECDH10B_3704	0.921378272008581	7.05358366789687	0.252081237410494	1
oppD_locusTag_ECDH10B_1308	0.900380443653084	8.04813977283442	0.252427644900613	1
wzxC_locusTag_ECDH10B_2196	1.59525179910784	4.42068771089102	0.252754538713219	1
eutA_locusTag_ECDH10B_2616	1.6548805176093	1.06243906759671	0.253069880553483	1
ggt_locusTag_ECDH10B_3621	1.39399152504857	3.94735229742224	0.253280478246963	1
nrdH_locusTag_ECDH10B_2840	1.51681231547052	2.55733021876388	0.25349852738674	1
asnW_locusTag_ECDH10B_2128	1.93085491662905	0.425233005736456	0.254042259628559	1
oppC_locusTag_ECDH10B_1307	0.912912840651256	7.77794714073085	0.254610527405419	1
yffR_locusTag_ECDH10B_2614	1.49176331095302	1.40736537197772	0.255355714444607	1
chbA_locusTag_ECDH10B_1874	1.48747128921951	2.28347982269223	0.256355581746098	1
nrdD_locusTag_ECDH10B_4433	-2.38682941448181	6.5021701977196	0.256577699654186	1
yhfG_locusTag_ECDH10B_3538	1.69307706422241	-0.26274769467176	0.257097081485054	1
yiaA_locusTag_ECDH10B_3743	1.67791321422988	1.32983458281604	0.257154365910979	1
bglB_locusTag_ECDH10B_3908	1.4245854368351	1.9876906817947	0.257178922104108	1
trpB_locusTag_ECDH10B_1376	1.22239590371488	5.18506458756332	0.25793808211029	1
yhaH_locusTag_ECDH10B_3279	1.31287639909539	3.38501428929811	0.258319333699979	1
frwD_locusTag_ECDH10B_4141	1.76328671711764	0.685379773289259	0.25867839367814	1
bioC_locusTag_ECDH10B_0845	1.27294570879746	6.0381325120644	0.258990573634926	1
acrA_locusTag_ECDH10B_0419	-2.10740060288964	6.51912524818791	0.259084513114983	1
yjcQ_locusTag_ECDH10B_4272	1.51010735728008	1.51313790750178	0.259148822219093	1
alaV_locusTag_ECDH10B_0184	1.48309832365659	3.22922538680313	0.2594469681444	1
ulaG_locusTag_ECDH10B_4387	1.60026950879988	1.76724936755892	0.259819244391209	1
trpT_locusTag_ECDH10B_3950	1.48657432279964	1.13978342588479	0.261283695293506	1
yhcA_locusTag_ECDH10B_3390	1.44636139718553	2.20896350655823	0.261662152415828	1
aldA_locusTag_ECDH10B_1541	1.07722036695946	7.40703815881921	0.261780240397388	1
yncE_locusTag_ECDH10B_1582	0.976867713084836	6.77365635316286	0.262587924346346	1
exbD_locusTag_ECDH10B_3181	1.13490290380235	6.15999387605355	0.262699099278838	1
lyxK_locusTag_ECDH10B_3761	1.41574034313481	1.32696200482743	0.262718519230158	1
yeaQ_locusTag_ECDH10B_1933	1.36400895174272	3.52428926044089	0.262789474279916	1
yajI_locusTag_ECDH10B_0368	1.31056436084338	3.19571406367719	0.263008936314761	1
tolQ_locusTag_ECDH10B_0804	0.947132341757565	6.38330359056817	0.263475320596785	1
iap_locusTag_ECDH10B_2921	-8.43051288945581	3.19999066328323	0.264246318990467	1
ykgJ_locusTag_ECDH10B_0276	1.42291492194417	1.61947996239007	0.264327713512859	1
uhpT_locusTag_ECDH10B_3849	1.22415286962408	3.44315425937311	0.264452434926457	1
nikE_locusTag_ECDH10B_3654	-8.11364663297677	2.89403701951146	0.264535888653484	1
rplQ_locusTag_ECDH10B_3469	0.902089877769005	9.09488904720171	0.265345747176994	1
ybhG_locusTag_ECDH10B_0863	-7.952786432879	2.73917867412134	0.265561824675441	1
cysT_locusTag_ECDH10B_2051	1.65726652056709	1.13934069781589	0.265737877406086	1
kduI_locusTag_ECDH10B_3015	1.22621120484972	2.43836660482914	0.265818101513825	1
pheA_locusTag_ECDH10B_2766	0.891101654410957	7.67511994562493	0.266799584535544	1
cobU_locusTag_ECDH10B_2137	-7.86261036405172	2.65582937325744	0.266962353525853	1
yfaD_locusTag_ECDH10B_2403	-8.47144196047838	3.1680860663001	0.267492772631638	1
yiaV_locusTag_ECDH10B_3767	1.47869011284514	0.524519072688187	0.267677560731374	1
ydgT_locusTag_ECDH10B_1759	0.89885018186887	6.76526477629923	0.267680807372515	1
ffs_locusTag_ECDH10B_0411	1.32954885227856	2.44278713083735	0.268500954335945	1
ymgE_locusTag_ECDH10B_1248	1.47875542129464	0.838868925549875	0.2686005573246	1
yagG_locusTag_ECDH10B_0257	0.963847459074697	6.6965746980501	0.269119500363415	1
sucC_locusTag_ECDH10B_0794	0.847545766155121	9.13177796530197	0.269179431788271	1
mdaB_locusTag_ECDH10B_3202	-5.23673703770723	3.31127796956326	0.270018355393779	1
murQ_locusTag_ECDH10B_2593	-4.55794252724665	3.55558936493627	0.270563930043078	1
creB_locusTag_ECDH10B_4556	-7.73688013054092	2.53558732317111	0.270745466986854	1
oxc_locusTag_ECDH10B_2538	1.56912904321128	1.10160535053197	0.271366903671972	1
